continent,country,gdpPercap_1952,gdpPercap_1957,gdpPercap_1962,gdpPercap_1967,gdpPercap_1972,gdpPercap_1977,gdpPercap_1982,gdpPercap_1987,gdpPercap_1992,gdpPercap_1997,gdpPercap_2002,gdpPercap_2007,lifeExp_1952,lifeExp_1957,lifeExp_1962,lifeExp_1967,lifeExp_1972,lifeExp_1977,lifeExp_1982,lifeExp_1987,lifeExp_1992,lifeExp_1997,lifeExp_2002,lifeExp_2007,pop_1952,pop_1957,pop_1962,pop_1967,pop_1972,pop_1977,pop_1982,pop_1987,pop_1992,pop_1997,pop_2002,pop_2007
Americas,Mexico,3478.125529,4131.546641,4581.609385,5754.733883,6809.406690000001,7674.929108,9611.147541,8688.156003,9472.384295,9767.29753,10742.44053,11977.57496,50.788999999999994,55.19,58.299,60.11,62.361000000000004,65.032,67.405,69.498,71.455,73.67,74.902,76.195,30144317,35015548,41121485,47995559,55984294,63759976,71640904,80122492,88111030,95895146,102479927,108700891
Americas,Nicaragua,3112.363948,3457.415947,3634.364406,4643.393534000001,4688.593267,5486.371089,3470.3381560000003,2955.984375,2170.151724,2253.023004,2474.548819,2749.320965,42.31399999999999,45.431999999999995,48.632,51.88399999999999,55.151,57.47,59.298,62.008,65.843,68.426,70.836,72.899,1165790,1358828,1590597,1865490,2182908,2554598,2979423,3344353,4017939,4609572,5146848,5675356
Americas,Panama,2480.380334,2961.800905,3536.540301,4421.009084,5364.2496630000005,5351.912144,7009.601598,7034.779161,6618.74305,7113.692252,7356.031934000001,9809.185636,55.191,59.201,61.817,64.071,66.21600000000001,68.681,70.472,71.523,72.462,73.738,74.712,75.53699999999999,940080,1063506,1215725,1405486,1616384,1839782,2036305,2253639,2484997,2734531,2990875,3242173
Americas,Paraguay,1952.3087010000002,2046.1547059999998,2148.027146,2299.376311,2523.337977,3248.373311,4258.5036039999995,3998.875695,4196.411078,4247.400261,3783.674243,4172.838464,62.648999999999994,63.196000000000005,64.361,64.95100000000001,65.815,66.35300000000001,66.874,67.378,68.225,69.4,70.755,71.752,1555876,1770902,2009813,2287985,2614104,2984494,3366439,3886512,4483945,5154123,5884491,6667147
Americas,Peru,3758.523437,4245.256697999999,4957.037982,5788.09333,5937.827283,6281.290854999999,6434.501797,6360.9434439999995,4446.380924,5838.347657,5909.020073,7408.905561,43.902,46.263000000000005,49.096000000000004,51.445,55.448,58.446999999999996,61.406000000000006,64.134,66.458,68.38600000000001,69.906,71.421,8025700,9146100,10516500,12132200,13954700,15990099,18125129,20195924,22430449,24748122,26769436,28674757
Americas,Puerto Rico,3081.959785,3907.1561890000003,5108.34463,6929.277714,9123.041742,9770.524921,10330.98915,12281.34191,14641.587109999999,16999.4333,18855.606180000002,19328.70901,64.28,68.54,69.62,71.1,72.16,73.44,73.75,74.63,73.911,74.917,77.778,78.74600000000001,2227000,2260000,2448046,2648961,2847132,3080828,3279001,3444468,3585176,3759430,3859606,3942491
Americas,Trinidad and Tobago,3023.271928,4100.3934,4997.5239710000005,5621.368472,6619.551418999999,7899.554209000001,9119.528607,7388.597823,7370.990932,8792.573126000001,11460.60023,18008.50924,59.1,61.8,64.9,65.4,65.9,68.3,68.832,69.582,69.862,69.465,68.976,69.819,662850,764900,887498,960155,975199,1039009,1116479,1191336,1183669,1138101,1101832,1056608
Americas,United States,13990.482080000002,14847.12712,16173.145859999999,19530.365569999998,21806.03594,24072.63213,25009.55914,29884.350410000003,32003.93224,35767.43303,39097.09955,42951.65309,68.44,69.49,70.21,70.76,71.34,73.38,74.65,75.02,76.09,76.81,77.31,78.242,157553000,171984000,186538000,198712000,209896000,220239000,232187835,242803533,256894189,272911760,287675526,301139947
Americas,Uruguay,5716.766744,6150.772969,5603.357717,5444.61962,5703.408898,6504.339663000001,6920.223051000001,7452.398969,8137.004775,9230.240708,7727.002004000001,10611.46299,66.071,67.044,68.253,68.468,68.673,69.48100000000001,70.805,71.918,72.752,74.223,75.307,76.384,2252965,2424959,2598466,2748579,2829526,2873520,2953997,3045153,3149262,3262838,3363085,3447496
Americas,Venezuela,7689.799761,9802.466526,8422.974165000001,9541.474188,10505.25966,13143.95095,11152.410109999999,9883.584648,10733.926309999999,10165.49518,8605.047831,11415.805690000001,55.088,57.907,60.77,63.479,65.712,67.456,68.557,70.19,71.15,72.146,72.766,73.747,5439568,6702668,8143375,9709552,11515649,13503563,15620766,17910182,20265563,22374398,24287670,26084662
Asia,Afghanistan,779.4453145,820.8530296,853.1007099999999,836.1971382,739.9811057999999,786.11336,978.0114388000001,852.3959447999999,649.3413952000001,635.341351,726.7340548,974.5803384,28.801,30.331999999999997,31.997,34.02,36.088,38.438,39.854,40.821999999999996,41.674,41.763000000000005,42.129,43.828,8425333,9240934,10267083,11537966,13079460,14880372,12881816,13867957,16317921,22227415,25268405,31889923
Asia,Bahrain,9867.084765000001,11635.79945,12753.27514,14804.6727,18268.65839,19340.10196,19211.14731,18524.02406,19035.579169999997,20292.01679,23403.559269999998,29796.048339999998,50.93899999999999,53.832,56.923,59.923,63.3,65.593,69.05199999999999,70.75,72.601,73.925,74.795,75.635,120447,138655,171863,202182,230800,297410,377967,454612,529491,598561,656397,708573
Asia,Bangladesh,684.2441716,661.6374577,686.3415537999999,721.1860862000001,630.2336265,659.8772322000001,676.9818656,751.9794035,837.8101642999999,972.7700352,1136.3904300000002,1391.253792,37.484,39.348,41.216,43.453,45.251999999999995,46.923,50.00899999999999,52.818999999999996,56.018,59.412,62.013000000000005,64.062,46886859,51365468,56839289,62821884,70759295,80428306,93074406,103764241,113704579,123315288,135656790,150448339
Asia,Cambodia,368.46928560000003,434.0383364,496.9136476,523.4323142,421.6240257,524.9721831999999,624.4754784,683.8955732000001,682.3031755,734.28517,896.2260152999999,1713.7786859999999,39.417,41.36600000000001,43.415,45.415,40.317,31.22,50.957,53.913999999999994,55.803000000000004,56.534,56.751999999999995,59.723,4693836,5322536,6083619,6960067,7450606,6978607,7272485,8371791,10150094,11782962,12926707,14131858
Asia,China,400.448610699994,575.9870009,487.6740183,612.7056934,676.9000921,741.2374699,962.4213804999999,1378.904018,1655.784158,2289.234136,3119.280896,4959.1148539999995,44.0,50.54896,44.50136,58.381119999999996,63.118880000000004,63.96736,65.525,67.274,68.69,70.426,72.028,72.961,556263527,637408000,665770000,754550000,862030000,943455000,1000281000,1084035000,1164970000,1230075000,1280400000,1318683096
Asia,Hong Kong China,3054.421209,3629.076457,4692.648271999999,6197.962814,8315.928145,11186.14125,14560.530509999999,20038.472690000002,24757.60301,28377.632189999997,30209.015160000003,39724.97867,60.96,64.75,67.65,70.0,72.0,73.6,75.45,76.2,77.601,80.0,81.495,82.208,2125900,2736300,3305200,3722800,4115700,4583700,5264500,5584510,5829696,6495918,6762476,6980412
Asia,India,546.5657493,590.061996,658.3471509,700.7706107000001,724.032527,813.3373230000001,855.7235377000001,976.5126756000001,1164.406809,1458.817442,1746.769454,2452.210407,37.373000000000005,40.249,43.605,47.193000000000005,50.651,54.208,56.596000000000004,58.553000000000004,60.223,61.765,62.879,64.69800000000001,372000000,409000000,454000000,506000000,567000000,634000000,708000000,788000000,872000000,959000000,1034172547,1110396331
Asia,Indonesia,749.6816546,858.9002707000001,849.2897700999999,762.4317721,1111.107907,1382.702056,1516.872988,1748.356961,2383.140898,3119.335603,2873.91287,3540.6515640000002,37.468,39.918,42.518,45.964,49.203,52.702,56.159,60.137,62.681000000000004,66.041,68.58800000000001,70.65,82052000,90124000,99028000,109343000,121282000,136725000,153343000,169276000,184816000,199278000,211060000,223547000
Asia,Iran,3035.326002,3290.257643,4187.329802,5906.731804999999,9613.818607,11888.59508,7608.334602,6642.881371,7235.653187999999,8263.590301,9240.761975,11605.71449,44.869,47.181000000000004,49.325,52.468999999999994,55.233999999999995,57.702,59.62,63.04,65.742,68.042,69.45100000000001,70.964,17272000,19792000,22874000,26538000,30614000,35480679,43072751,51889696,60397973,63327987,66907826,69453570
Asia,Iraq,4129.766056,6229.333562,8341.737815,8931.459811,9576.037596,14688.235069999999,14517.90711,11643.57268,3745.6406869999996,3076.239795,4390.717312,4471.061906,45.32,48.437,51.457,54.458999999999996,56.95,60.413000000000004,62.038000000000004,65.044,59.461000000000006,58.81100000000001,57.04600000000001,59.545,5441766,6248643,7240260,8519282,10061506,11882916,14173318,16543189,17861905,20775703,24001816,27499638
Asia,Israel,4086.522128,5385.278451,7105.630706,8393.741404,12786.93223,13306.619209999999,15367.0292,17122.47986,18051.52254,20896.60924,21905.59514,25523.2771,65.39,67.84,69.39,70.75,71.63,73.06,74.45,75.6,76.93,78.26899999999999,79.696,80.745,1620914,1944401,2310904,2693585,3095893,3495918,3858421,4203148,4936550,5531387,6029529,6426679
Asia,Japan,3216.956347,4317.694365,6576.649461,9847.788606999999,14778.78636,16610.37701,19384.10571,22375.941890000002,26824.895109999998,28816.58499,28604.5919,31656.06806,63.03,65.5,68.73,71.43,73.42,75.38,77.11,78.67,79.36,80.69,82.0,82.603,86459025,91563009,95831757,100825279,107188273,113872473,118454974,122091325,124329269,125956499,127065841,127467972
Asia,Jordan,1546.907807,1886.080591,2348.009158,2741.796252,2110.856309,2852.351568,4161.415959,4448.679912,3431.5936469999997,3645.379572,3844.9171939999997,4519.461171,43.158,45.669,48.126000000000005,51.629,56.528,61.13399999999999,63.739,65.869,68.015,69.77199999999999,71.263,72.535,607914,746559,933559,1255058,1613551,1937652,2347031,2820042,3867409,4526235,5307470,6053193
Asia,Korea Dem. Rep.,1088.277758,1571.134655,1621.693598,2143.540609,3701.6215030000003,4106.301249,4106.525293,4106.4923149999995,3726.063507,1690.756814,1646.758151,1593.06548,50.056000000000004,54.081,56.656000000000006,59.942,63.983000000000004,67.15899999999999,69.1,70.64699999999999,69.97800000000001,67.727,66.66199999999999,67.297,8865488,9411381,10917494,12617009,14781241,16325320,17647518,19067554,20711375,21585105,22215365,23301725
Asia,Korea Rep.,1030.592226,1487.593537,1536.3443869999999,2029.2281420000002,3030.87665,4657.22102,5622.942464,8533.088805,12104.27872,15993.52796,19233.98818,23348.139730000003,47.453,52.681000000000004,55.292,57.716,62.611999999999995,64.766,67.123,69.81,72.244,74.64699999999999,77.045,78.623,20947571,22611552,26420307,30131000,33505000,36436000,39326000,41622000,43805450,46173816,47969150,49044790
Asia,Kuwait,108382.3529,113523.1329,95458.11176,80894.88326,109347.867,59265.477139999995,31354.03573,28118.42998,34932.91959,40300.61996,35110.10566,47306.98978,55.565,58.033,60.47,64.624,67.712,69.343,71.309,74.17399999999999,75.19,76.156,76.904,77.58800000000001,160000,212846,358266,575003,841934,1140357,1497494,1891487,1418095,1765345,2111561,2505559
Asia,Lebanon,4834.804067,6089.786934000001,5714.560611,6006.983042,7486.384341,8659.696836,7640.519520999999,5377.091329,6890.806854,8754.96385,9313.93883,10461.05868,55.928000000000004,59.489,62.093999999999994,63.87,65.421,66.09899999999999,66.983,67.926,69.292,70.265,71.028,71.993,1439529,1647412,1886848,2186894,2680018,3115787,3086876,3089353,3219994,3430388,3677780,3921278
Asia,Malaysia,1831.132894,1810.0669920000003,2036.8849440000001,2277.742396,2849.09478,3827.9215710000003,4920.355951,5249.802653,7277.912802,10132.90964,10206.97794,12451.6558,48.463,52.102,55.736999999999995,59.371,63.01,65.256,68.0,69.5,70.693,71.938,73.044,74.241,6748378,7739235,8906385,10154878,11441462,12845381,14441916,16331785,18319502,20476091,22662365,24821286
Asia,Mongolia,786.5668575,912.6626085,1056.353958,1226.04113,1421.741975,1647.511665,2000.603139,2338.008304,1785.402016,1902.2521,2140.7393230000002,3095.7722710000003,42.244,45.248000000000005,48.251000000000005,51.253,53.754,55.49100000000001,57.489,60.222,61.271,63.625,65.033,66.803,800663,882134,1010280,1149500,1320500,1528000,1756032,2015133,2312802,2494803,2674234,2874127
Asia,Myanmar,331.0,350.0,388.0,349.0,357.0,371.0,424.0,385.0,347.0,415.0,611.0,944.0,36.319,41.905,45.108000000000004,49.379,53.07,56.059,58.056000000000004,58.339,59.32,60.328,59.908,62.068999999999996,20092996,21731844,23634436,25870271,28466390,31528087,34680442,38028578,40546538,43247867,45598081,47761980
Asia,Nepal,545.8657228999999,597.9363557999999,652.3968593,676.4422254,674.7881296,694.1124398,718.3730947,775.6324501,897.7403604,1010.892138,1057.206311,1091.359778,36.157,37.686,39.393,41.472,43.971000000000004,46.748000000000005,49.593999999999994,52.537,55.727,59.426,61.34,63.785,9182536,9682338,10332057,11261690,12412593,13933198,15796314,17917180,20326209,23001113,25873917,28901790
Asia,Oman,1828.230307,2242.746551,2924.638113,4720.942687,10618.03855,11848.343920000001,12954.791009999999,18115.223130000002,18616.70691,19702.055809999998,19774.83687,22316.19287,37.578,40.08,43.165,46.988,52.143,57.367,62.728,67.734,71.197,72.499,74.193,75.64,507833,561977,628164,714775,829050,1004533,1301048,1593882,1915208,2283635,2713462,3204897
Asia,Pakistan,684.5971437999999,747.0835292,803.3427418,942.4082588,1049.938981,1175.921193,1443.429832,1704.686583,1971.8294640000001,2049.3505210000003,2092.712441,2605.94758,43.43600000000001,45.556999999999995,47.67,49.8,51.928999999999995,54.043,56.158,58.245,60.838,61.818000000000005,63.61,65.483,41346560,46679944,53100671,60641899,69325921,78152686,91462088,105186881,120065004,135564834,153403524,169270617
Asia,Philippines,1272.880995,1547.9448439999999,1649.5521529999999,1814.12743,1989.3740699999998,2373.204287,2603.273765,2189.634995,2279.3240170000004,2536.534925,2650.921068,3190.481016,47.751999999999995,51.333999999999996,54.757,56.393,58.065,60.06,62.082,64.15100000000001,66.458,68.564,70.303,71.688,22438691,26072194,30325264,35356600,40850141,46850962,53456774,60017788,67185766,75012988,82995088,91077287
Asia,Saudi Arabia,6459.5548229999995,8157.591248000001,11626.41975,16903.04886,24837.42865,34167.7626,33693.17525,21198.26136,24841.617769999997,20586.69019,19014.54118,21654.83194,39.875,42.868,45.913999999999994,49.901,53.886,58.69,63.012,66.295,68.768,70.533,71.626,72.777,4005677,4419650,4943029,5618198,6472756,8128505,11254672,14619745,16945857,21229759,24501530,27601038
Asia,Singapore,2315.138227,2843.104409,3674.735572,4977.41854,8597.756202,11210.08948,15169.161119999999,18861.53081,24769.8912,33519.4766,36023.1054,47143.179639999995,60.396,63.178999999999995,65.798,67.946,69.521,70.795,71.76,73.56,75.788,77.158,78.77,79.972,1127000,1445929,1750200,1977600,2152400,2325300,2651869,2794552,3235865,3802309,4197776,4553009
Asia,Sri Lanka,1083.53203,1072.546602,1074.4719599999999,1135.514326,1213.39553,1348.775651,1648.0797890000001,1876.766827,2153.7392219999997,2664.477257,3015.3788329999998,3970.0954070000003,57.593,61.456,62.192,64.266,65.042,65.949,68.757,69.01100000000001,70.37899999999999,70.457,70.815,72.396,7982342,9128546,10421936,11737396,13016733,14116836,15410151,16495304,17587060,18698655,19576783,20378239
Asia,Syria,1643.485354,2117.234893,2193.037133,1881.923632,2571.423014,3195.484582,3761.8377149999997,3116.774285,3340.542768,4014.238972,4090.9253310000004,4184.548089,45.883,48.284,50.305,53.655,57.29600000000001,61.195,64.59,66.97399999999999,69.249,71.527,73.053,74.143,3661549,4149908,4834621,5680812,6701172,7932503,9410494,11242847,13219062,15081016,17155814,19314747
Asia,Taiwan,1206.947913,1507.86129,1822.879028,2643.8586809999997,4062.523897,5596.519826,7426.354773999999,11054.56175,15215.6579,20206.82098,23235.42329,28718.27684,58.5,62.4,65.2,67.5,69.39,70.59,72.16,73.4,74.26,75.25,76.99,78.4,8550362,10164215,11918938,13648692,15226039,16785196,18501390,19757799,20686918,21628605,22454239,23174294
Asia,Thailand,757.7974177,793.5774147999999,1002.1991720000001,1295.46066,1524.3589359999999,1961.2246350000003,2393.219781,2982.653773,4616.8965450000005,5852.625497,5913.187529,7458.3963269999995,50.848,53.63,56.06100000000001,58.285,60.405,62.494,64.597,66.084,67.298,67.521,68.564,70.616,21289402,25041917,29263397,34024249,39276153,44148285,48827160,52910342,56667095,60216677,62806748,65068149
Asia,Vietnam,605.0664917,676.2854477999999,772.0491602000001,637.1232887,699.5016441,713.5371196000001,707.2357863,820.7994449,989.0231487,1385.896769,1764.456677,2441.576404,40.412,42.887,45.363,47.838,50.254,55.763999999999996,58.816,62.82,67.66199999999999,70.672,73.017,74.249,26246839,28998543,33796140,39463910,44655014,50533506,56142181,62826491,69940728,76048996,80908147,85262356
Asia,West Bank and Gaza,1515.5923289999998,1827.0677420000002,2198.9563120000003,2649.7150070000002,3133.4092769999997,3682.8314939999996,4336.032082,5107.197384,6017.654756,7110.667619,4515.487575,3025.349798,43.16,45.67100000000001,48.126999999999995,51.631,56.532,60.765,64.406,67.046,69.718,71.096,72.37,73.422,1030585,1070439,1133134,1142636,1089572,1261091,1425876,1691210,2104779,2826046,3389578,4018332
Asia,Yemen Rep.,781.7175761,804.8304547,825.6232006,862.4421463,1265.047031,1829.765177,1977.5570100000002,1971.741538,1879.496673,2117.484526,2234.820827,2280.769906,32.548,33.97,35.18,36.984,39.848,44.175,49.113,52.922,55.599,58.02,60.308,62.698,4963829,5498090,6120081,6740785,7407075,8403990,9657618,11219340,13367997,15826497,18701257,22211743
Europe,Albania,1601.056136,1942.2842440000002,2312.888958,2760.196931,3313.422188,3533.0039100000004,3630.880722,3738.9327350000003,2497.4379010000002,3193.054604,4604.211737,5937.029525999999,55.23,59.28,64.82,66.22,67.69,68.93,70.42,72.0,71.581,72.95,75.65100000000001,76.423,1282697,1476505,1728137,1984060,2263554,2509048,2780097,3075321,3326498,3428038,3508512,3600523
Europe,Austria,6137.076492,8842.59803,10750.721109999999,12834.6024,16661.6256,19749.4223,21597.083619999998,23687.82607,27042.01868,29095.920660000003,32417.607689999997,36126.4927,66.8,67.48,69.54,70.14,70.63,72.17,73.18,74.94,76.04,77.51,78.98,79.829,6927772,6965860,7129864,7376998,7544201,7568430,7574613,7578903,7914969,8069876,8148312,8199783
Europe,Belgium,8343.105126999999,9714.960623,10991.20676,13149.04119,16672.14356,19117.97448,20979.84589,22525.56308,25575.57069,27561.196630000002,30485.88375,33692.60508,68.0,69.24,70.25,70.94,71.44,72.8,73.93,75.35,76.46,77.53,78.32,79.441,8730405,8989111,9218400,9556500,9709100,9821800,9856303,9870200,10045622,10199787,10311970,10392226
Europe,Bosnia and Herzegovina,973.5331947999999,1353.989176,1709.683679,2172.3524230000003,2860.16975,3528.481305,4126.613157,4314.114757,2546.781445,4766.355904,6018.975239,7446.298803,53.82,58.45,61.93,64.79,67.45,69.86,70.69,71.14,72.178,73.244,74.09,74.852,2791000,3076000,3349000,3585000,3819000,4086000,4172693,4338977,4256013,3607000,4165416,4552198
Europe,Bulgaria,2444.2866480000002,3008.670727,4254.337839,5577.0028,6597.494398,7612.240438,8224.191647,8239.854824,6302.6234380000005,5970.38876,7696.777725,10680.79282,59.6,66.61,69.51,70.42,70.9,70.81,71.08,71.34,71.19,70.32,72.14,73.005,7274900,7651254,8012946,8310226,8576200,8797022,8892098,8971958,8658506,8066057,7661799,7322858
Europe,Croatia,3119.23652,4338.231617,5477.890018,6960.297861,9164.090127,11305.38517,13221.82184,13822.58394,8447.794873,9875.604515,11628.38895,14619.222719999998,61.21,64.77,67.13,68.5,69.61,70.64,70.46,71.52,72.527,73.68,74.876,75.748,3882229,3991242,4076557,4174366,4225310,4318673,4413368,4484310,4494013,4444595,4481020,4493312
Europe,Czech Republic,6876.14025,8256.343918,10136.86713,11399.44489,13108.4536,14800.160619999999,15377.22855,16310.4434,14297.021219999999,16048.51424,17596.210219999997,22833.30851,66.87,69.03,69.9,70.38,70.29,70.71,70.96,71.58,72.4,74.01,75.51,76.486,9125183,9513758,9620282,9835109,9862158,10161915,10303704,10311597,10315702,10300707,10256295,10228744
Europe,Denmark,9692.385245,11099.65935,13583.31351,15937.21123,18866.20721,20422.9015,21688.04048,25116.17581,26406.73985,29804.34567,32166.500060000002,35278.41874,70.78,71.81,72.35,72.96,73.47,74.69,74.63,74.8,75.33,76.11,77.18,78.332,4334000,4487831,4646899,4838800,4991596,5088419,5117810,5127024,5171393,5283663,5374693,5468120
Europe,Finland,6424.519071,7545.415386,9371.842561,10921.63626,14358.8759,15605.422830000001,18533.15761,21141.01223,20647.16499,23723.9502,28204.59057,33207.0844,66.55,67.49,68.75,69.83,70.87,72.52,74.55,74.83,75.7,77.13,78.37,79.313,4090500,4324000,4491443,4605744,4639657,4738902,4826933,4931729,5041039,5134406,5193039,5238460
Europe,France,7029.809327,8662.834898000001,10560.48553,12999.91766,16107.19171,18292.635140000002,20293.89746,22066.44214,24703.79615,25889.78487,28926.032339999998,30470.0167,67.41,68.93,70.51,71.55,72.38,73.83,74.89,76.34,77.46,78.64,79.59,80.657,42459667,44310863,47124000,49569000,51732000,53165019,54433565,55630100,57374179,58623428,59925035,61083916
Europe,Germany,7144.114393000001,10187.82665,12902.46291,14745.62561,18016.180269999997,20512.92123,22031.532740000002,24639.18566,26505.30317,27788.88416,30035.80198,32170.37442,67.5,69.1,70.3,70.8,71.0,72.5,73.8,74.847,76.07,77.34,78.67,79.406,69145952,71019069,73739117,76368453,78717088,78160773,78335266,77718298,80597764,82011073,82350671,82400996
Europe,Greece,3530.690067,4916.299889,6017.190732999999,8513.097016,12724.82957,14195.524280000001,15268.420890000001,16120.528390000001,17541.49634,18747.69814,22514.2548,27538.41188,65.86,67.86,69.51,71.0,72.34,73.68,75.24,76.67,77.03,77.869,78.256,79.483,7733250,8096218,8448233,8716441,8888628,9308479,9786480,9974490,10325429,10502372,10603863,10706290
Europe,Hungary,5263.6738159999995,6040.180011,7550.359877,9326.64467,10168.65611,11674.837370000001,12545.99066,12986.47998,10535.62855,11712.7768,14843.93556,18008.94444,64.03,66.41,67.96,69.5,69.76,69.95,69.39,69.58,69.17,71.04,72.59,73.33800000000001,9504000,9839000,10063000,10223422,10394091,10637171,10705535,10612740,10348684,10244684,10083313,9956108
Europe,Iceland,7267.688428,9244.001412,10350.15906,13319.89568,15798.063619999999,19654.96247,23269.6075,26923.206280000002,25144.39201,28061.099660000003,31163.201960000002,36180.789189999996,72.49,73.47,73.68,73.73,74.46,76.11,76.99,77.23,78.77,78.95,80.5,81.757,147962,165110,182053,198676,209275,221823,233997,244676,259012,271192,288030,301931
Europe,Ireland,5210.280328,5599.077872,6631.597314,7655.568963,9530.772895999999,11150.98113,12618.321409999999,13872.86652,17558.81555,24521.94713,34077.04939,40675.99635,66.91,68.9,70.29,71.08,71.28,72.03,73.1,74.36,75.467,76.122,77.783,78.885,2952156,2878220,2830000,2900100,3024400,3271900,3480000,3539900,3557761,3667233,3879155,4109086
Europe,Italy,4931.404154999999,6248.656232,8243.58234,10022.40131,12269.27378,14255.98475,16537.4835,19207.234819999998,22013.64486,24675.02446,27968.098169999997,28569.7197,65.94,67.81,69.24,71.06,72.19,73.48,74.98,76.42,77.44,78.82,80.24,80.546,47666000,49182000,50843200,52667100,54365564,56059245,56535636,56729703,56840847,57479469,57926999,58147733
Europe,Montenegro,2647.585601,3682.259903,4649.593785,5907.850937,7778.414017,9595.929904999999,11222.58762,11732.51017,7003.339037000001,6465.613349,6557.194282,9253.896111,59.163999999999994,61.448,63.728,67.178,70.63600000000001,73.066,74.101,74.865,75.435,75.445,73.98100000000001,74.543,413834,442829,474528,501035,527678,560073,562548,569473,621621,692651,720230,684736
Europe,Netherlands,8941.571858,11276.193440000001,12790.849559999999,15363.25136,18794.74567,21209.0592,21399.46046,23651.32361,26790.94961,30246.13063,33724.75778,36797.93332,72.13,72.99,73.23,73.82,73.75,75.24,76.05,76.83,77.42,78.03,78.53,79.762,10381988,11026383,11805689,12596822,13329874,13852989,14310401,14665278,15174244,15604464,16122830,16570613
Europe,Norway,10095.42172,11653.97304,13450.40151,16361.87647,18965.05551,23311.34939,26298.635309999998,31540.9748,33965.66115,41283.16433,44683.97525,49357.19017,72.67,73.44,73.47,74.08,74.34,75.37,75.97,75.89,77.32,78.32,79.05,80.196,3327728,3491938,3638919,3786019,3933004,4043205,4114787,4186147,4286357,4405672,4535591,4627926
Europe,Poland,4029.3296990000003,4734.253019,5338.752143,6557.152776,8006.506993000001,9508.141454,8451.531004,9082.351172,7738.881247,10159.58368,12002.23908,15389.924680000002,61.31,65.77,67.64,69.61,70.85,70.67,71.32,70.98,70.99,72.75,74.67,75.563,25730551,28235346,30329617,31785378,33039545,34621254,36227381,37740710,38370697,38654957,38625976,38518241
Europe,Portugal,3068.319867,3774.571743,4727.954889,6361.517993,9022.247417,10172.48572,11753.84291,13039.30876,16207.266630000002,17641.03156,19970.90787,20509.64777,59.82,61.51,64.39,66.6,69.26,70.41,72.77,74.06,74.86,75.97,77.29,78.098,8526050,8817650,9019800,9103000,8970450,9662600,9859650,9915289,9927680,10156415,10433867,10642836
Europe,Romania,3144.613186,3943.370225,4734.9975859999995,6470.866545,8011.414401999999,9356.39724,9605.314053,9696.273295,6598.409903,7346.547556999999,7885.360081,10808.47561,61.05,64.1,66.8,66.8,69.21,69.46,69.66,69.53,69.36,69.72,71.322,72.476,16630000,17829327,18680721,19284814,20662648,21658597,22356726,22686371,22797027,22562458,22404337,22276056
Europe,Serbia,3581.4594479999996,4981.090891,6289.629157,7991.707066,10522.067490000001,12980.66956,15181.0927,15870.878509999999,9325.068238,7914.320304000001,7236.075251,9786.534714,57.996,61.685,64.531,66.914,68.7,70.3,70.16199999999999,71.218,71.65899999999999,72.232,73.21300000000001,74.002,6860147,7271135,7616060,7971222,8313288,8686367,9032824,9230783,9826397,10336594,10111559,10150265
Europe,Slovak Republic,5074.659104,6093.2629799999995,7481.1075980000005,8412.902397,9674.167626,10922.664040000001,11348.54585,12037.26758,9498.467723,12126.23065,13638.778369999998,18678.31435,64.36,67.45,70.33,70.98,70.35,70.45,70.8,71.08,71.38,72.71,73.8,74.663,3558137,3844277,4237384,4442238,4593433,4827803,5048043,5199318,5302888,5383010,5410052,5447502
Europe,Slovenia,4215.041741,5862.276629,7402.303395,9405.489397,12383.4862,15277.030169999998,17866.72175,18678.53492,14214.71681,17161.10735,20660.01936,25768.25759,65.57,67.85,69.15,69.18,69.82,70.97,71.063,72.25,73.64,75.13,76.66,77.926,1489518,1533070,1582962,1646912,1694510,1746919,1861252,1945870,1999210,2011612,2011497,2009245
Europe,Spain,3834.0347420000003,4564.80241,5693.843879,7993.512294,10638.75131,13236.92117,13926.169969999999,15764.98313,18603.06452,20445.29896,24835.47166,28821.0637,64.94,66.66,69.69,71.44,73.06,74.39,76.3,76.9,77.57,78.77,79.78,80.941,28549870,29841614,31158061,32850275,34513161,36439000,37983310,38880702,39549438,39855442,40152517,40448191
Europe,Sweden,8527.844662000001,9911.878226,12329.441920000001,15258.29697,17832.02464,18855.72521,20667.38125,23586.92927,23880.01683,25266.59499,29341.630930000003,33859.74835,71.86,72.49,73.37,74.16,74.72,75.44,76.42,77.19,78.16,79.39,80.04,80.884,7124673,7363802,7561588,7867931,8122293,8251648,8325260,8421403,8718867,8897619,8954175,9031088
Europe,Switzerland,14734.23275,17909.48973,20431.0927,22966.14432,27195.113039999997,26982.29052,28397.715119999997,30281.704589999998,31871.5303,32135.323010000004,34480.95771,37506.419069999996,69.62,70.56,71.32,72.77,73.78,75.39,76.21,77.41,78.03,79.37,80.62,81.70100000000001,4815000,5126000,5666000,6063000,6401400,6316424,6468126,6649942,6995447,7193761,7361757,7554661
Europe,Turkey,1969.1009800000002,2218.754257,2322.8699079999997,2826.3563870000003,3450.69638,4269.122326,4241.356344,5089.043686,5678.348271,6601.429915,6508.085718,8458.276384,43.585,48.07899999999999,52.098,54.336000000000006,57.005,59.507,61.036,63.108000000000004,66.146,68.835,70.845,71.777,22235677,25670939,29788695,33411317,37492953,42404033,47328791,52881328,58179144,63047647,67308928,71158647
